"","wavelength","beech_mean_reflectance"
"1138",1138,0.286283333333333
"1139",1139,0.28643
"1140",1140,0.286576666666667
"1141",1141,0.286563333333333
"1142",1142,0.286703333333333
"1143",1143,0.28697
"1144",1144,0.287153333333333
"1145",1145,0.28732
"1146",1146,0.287583333333333
"1147",1147,0.287846666666667
"1148",1148,0.287743333333333
"1149",1149,0.287643333333333
"1150",1150,0.28778
"1151",1151,0.287676666666667
"1152",1152,0.28779
"1153",1153,0.287943333333333
"1154",1154,0.28772
"1155",1155,0.287806666666667
"1156",1156,0.2879
"1157",1157,0.28809
"1158",1158,0.288546666666667
"1159",1159,0.28864
"1160",1160,0.2885
"1161",1161,0.288423333333333
"1162",1162,0.288223333333333
"1163",1163,0.287936666666667
"1164",1164,0.287833333333333
"1165",1165,0.287726666666667
"1166",1166,0.287783333333333
"1167",1167,0.287743333333333
"1168",1168,0.28754
"1169",1169,0.287606666666667
"1170",1170,0.287566666666667
"1171",1171,0.28744
"1172",1172,0.287756666666667
"1173",1173,0.287916666666667
"1174",1174,0.2878
"1175",1175,0.287943333333333
"1176",1176,0.287946666666667
"1177",1177,0.287733333333333
"1178",1178,0.287703333333333
"1179",1179,0.287806666666667
"1180",1180,0.287673333333333
"1181",1181,0.287696666666667
"1182",1182,0.287493333333333
"1183",1183,0.287366666666667
"1184",1184,0.28755
"1185",1185,0.28753
"1186",1186,0.287746666666667
"1187",1187,0.2879
"1188",1188,0.287726666666667
"1189",1189,0.28775
"1190",1190,0.287733333333333
"1191",1191,0.287883333333333
"1192",1192,0.28812
"1193",1193,0.287953333333333
"1194",1194,0.28774
"1195",1195,0.28763
"1196",1196,0.28724
"1197",1197,0.287236666666667
"1198",1198,0.28763
"1199",1199,0.28782
"1200",1200,0.28779
"1201",1201,0.28782
"1202",1202,0.287663333333333
"1203",1203,0.28759
"1204",1204,0.287726666666667
"1205",1205,0.287683333333333
"1206",1206,0.28759
"1207",1207,0.287716666666667
"1208",1208,0.287886666666667
"1209",1209,0.288063333333333
"1210",1210,0.28822
"1211",1211,0.288066666666667
"1212",1212,0.287863333333333
"1213",1213,0.287763333333333
"1214",1214,0.287686666666667
"1215",1215,0.287643333333333
"1216",1216,0.28761
"1217",1217,0.287626666666667
"1218",1218,0.287666666666667
"1219",1219,0.287616666666667
"1220",1220,0.287573333333333
"1221",1221,0.287653333333333
"1222",1222,0.287616666666667
"1223",1223,0.28756
"1224",1224,0.287543333333333
"1225",1225,0.287493333333333
"1226",1226,0.28735
"1227",1227,0.28702
"1228",1228,0.286666666666667
"1229",1229,0.286283333333333
"1230",1230,0.28591
"1231",1231,0.28571
"1232",1232,0.285606666666667
"1233",1233,0.285583333333333
"1234",1234,0.285256666666667
"1235",1235,0.28492
"1236",1236,0.28463
"1237",1237,0.284206666666667
"1238",1238,0.283566666666667
"1239",1239,0.283016666666667
"1240",1240,0.282556666666667
"1241",1241,0.281656666666667
"1242",1242,0.281266666666667
"1243",1243,0.281083333333333
"1244",1244,0.280656666666667
"1245",1245,0.280593333333333
"1246",1246,0.28021
"1247",1247,0.279496666666667
"1248",1248,0.279186666666667
"1249",1249,0.278736666666667
"1250",1250,0.278093333333333
"1251",1251,0.277816666666667
"1252",1252,0.277213333333333
"1253",1253,0.276246666666667
"1254",1254,0.27564
"1255",1255,0.27501
"1256",1256,0.274513333333333
"1257",1257,0.27442
"1258",1258,0.274033333333333
"1259",1259,0.273523333333333
"1260",1260,0.27306
"1261",1261,0.272353333333333
"1262",1262,0.271883333333333
"1263",1263,0.2716
"1264",1264,0.27123
"1265",1265,0.270983333333333
"1266",1266,0.2709
"1267",1267,0.270363333333333
"1268",1268,0.269903333333333
"1269",1269,0.26938
"1270",1270,0.268716666666667
"1271",1271,0.26844
"1272",1272,0.268056666666667
"1273",1273,0.26764
"1274",1274,0.267476666666667
"1275",1275,0.267113333333333
"1276",1276,0.267036666666667
"1277",1277,0.266953333333333
"1278",1278,0.266433333333333
"1279",1279,0.26636
"1280",1280,0.2663
"1281",1281,0.26626
"1282",1282,0.266613333333333
"1283",1283,0.266556666666667
"1284",1284,0.266236666666667
"1285",1285,0.265943333333333
"1286",1286,0.265273333333333
"1287",1287,0.264926666666667
"1288",1288,0.264973333333333
"1289",1289,0.26456
"1290",1290,0.263876666666667
"1291",1291,0.26359
"1292",1292,0.263196666666667
"1293",1293,0.262823333333333
"1294",1294,0.263256666666667
"1295",1295,0.263223333333333
"1296",1296,0.26265
"1297",1297,0.262253333333333
"1298",1298,0.26149
"1299",1299,0.261043333333333
"1300",1300,0.260783333333333
"1301",1301,0.260166666666667
"1302",1302,0.25966
"1303",1303,0.259073333333333
"1304",1304,0.258906666666667
"1305",1305,0.258853333333333
"1306",1306,0.25841
"1307",1307,0.258106666666667
"1308",1308,0.257353333333333
"1309",1309,0.256643333333333
"1310",1310,0.256283333333333
"1311",1311,0.256156666666667
"1312",1312,0.255946666666667
"1313",1313,0.256116666666667
"1314",1314,0.256036666666667
"1315",1315,0.25588
"1316",1316,0.255786666666667
"1317",1317,0.255613333333333
"1318",1318,0.255196666666667
"1319",1319,0.25452
"1320",1320,0.254223333333333
"1321",1321,0.253876666666667
"1322",1322,0.253866666666667
"1323",1323,0.25429
"1324",1324,0.254566666666667
"1325",1325,0.25414
"1326",1326,0.253746666666667
"1327",1327,0.253056666666667
"1328",1328,0.252083333333333
"1329",1329,0.252136666666667
"1330",1330,0.252533333333333
"1331",1331,0.2531
"1332",1332,0.253486666666667
"1333",1333,0.252886666666667
"1334",1334,0.25203
"1335",1335,0.251023333333333
"1336",1336,0.250206666666667
"1337",1337,0.249986666666667
"1338",1338,0.24965
"1339",1339,0.249336666666667
"1340",1340,0.249003333333333
"1341",1341,0.24841
"1342",1342,0.24826
"1343",1343,0.248236666666667
"1344",1344,0.248206666666667
"1345",1345,0.247913333333333
"1346",1346,0.2474
"1347",1347,0.246803333333333
"1348",1348,0.24573
"1349",1349,0.245473333333333
"1350",1350,0.24594
"1351",1351,0.245713333333333
"1352",1352,0.24539
"1353",1353,0.245073333333333
"1354",1354,0.2441
"1355",1355,0.243816666666667
"1356",1356,0.244536666666667
"1357",1357,0.244466666666667
"1358",1358,0.243966666666667
"1359",1359,0.243686666666667
"1360",1360,0.243093333333333
"1361",1361,0.24267
"1362",1362,0.242576666666667
"1363",1363,0.242366666666667
"1364",1364,0.24208
"1365",1365,0.241873333333333
"1366",1366,0.241773333333333
"1367",1367,0.24157
"1368",1368,0.241256666666667
"1369",1369,0.24104
"1370",1370,0.240926666666667
"1371",1371,0.240463333333333
"1372",1372,0.23996
"1373",1373,0.239193333333333
"1374",1374,0.23814
"1375",1375,0.237796666666667
"1376",1376,0.23723
"1377",1377,0.23663
"1378",1378,0.236333333333333
"1379",1379,0.235376666666667
"1380",1380,0.235473333333333
"1381",1381,0.235963333333333
"1382",1382,0.235493333333333
"1383",1383,0.235406666666667
"1384",1384,0.234553333333333
"1385",1385,0.23302
"1386",1386,0.23273
"1387",1387,0.233013333333333
"1388",1388,0.233143333333333
"1389",1389,0.233296666666667
"1390",1390,0.232813333333333
"1391",1391,0.23191
"1392",1392,0.2315
"1393",1393,0.231433333333333
"1394",1394,0.230763333333333
"1395",1395,0.229873333333333
"1396",1396,0.229166666666667
"1397",1397,0.22803
"1398",1398,0.227606666666667
"1399",1399,0.22789
"1400",1400,0.227766666666667
"1401",1401,0.22783
"1402",1402,0.22706
"1403",1403,0.225836666666667
"1404",1404,0.224936666666667
"1405",1405,0.223233333333333
"1406",1406,0.222583333333333
"1407",1407,0.222843333333333
"1408",1408,0.222326666666667
"1409",1409,0.222276666666667
"1410",1410,0.221386666666667
"1411",1411,0.219233333333333
"1412",1412,0.218496666666667
"1413",1413,0.217823333333333
"1414",1414,0.21766
"1415",1415,0.218996666666667
"1416",1416,0.219173333333333
"1417",1417,0.21915
"1418",1418,0.218413333333333
"1419",1419,0.216956666666667
"1420",1420,0.2157
"1421",1421,0.213423333333333
"1422",1422,0.212576666666667
"1423",1423,0.212533333333333
"1424",1424,0.212196666666667
"1425",1425,0.212916666666667
"1426",1426,0.212816666666667
"1427",1427,0.21247
"1428",1428,0.21163
"1429",1429,0.209923333333333
"1430",1430,0.208483333333333
"1431",1431,0.206286666666667
"1432",1432,0.205106666666667
"1433",1433,0.204533333333333
"1434",1434,0.204376666666667
"1435",1435,0.205813333333333
"1436",1436,0.205326666666667
"1437",1437,0.203923333333333
"1438",1438,0.202826666666667
"1439",1439,0.200023333333333
"1440",1440,0.199033333333333
"1441",1441,0.200093333333333
"1442",1442,0.199696666666667
"1443",1443,0.199233333333333
"1444",1444,0.19848
"1445",1445,0.196356666666667
"1446",1446,0.195416666666667
"1447",1447,0.195633333333333
"1448",1448,0.195023333333333
"1449",1449,0.19456
"1450",1450,0.193673333333333
"1451",1451,0.191473333333333
"1452",1452,0.190553333333333
"1453",1453,0.190933333333333
"1454",1454,0.189906666666667
"1455",1455,0.18814
"1456",1456,0.187423333333333
"1457",1457,0.185463333333333
"1458",1458,0.185473333333333
"1459",1459,0.189013333333333
"1460",1460,0.18981
"1461",1461,0.190016666666667
"1462",1462,0.189876666666667
"1463",1463,0.188413333333333
"1464",1464,0.186593333333333
"1465",1465,0.183213333333333
"1466",1466,0.182156666666667
"1467",1467,0.181583333333333
"1468",1468,0.18123
"1469",1469,0.184633333333333
"1470",1470,0.184303333333333
"1471",1471,0.180543333333333
"1472",1472,0.178586666666667
"1473",1473,0.175143333333333
"1474",1474,0.17346
"1475",1475,0.174666666666667
"1476",1476,0.173706666666667
"1477",1477,0.172263333333333
"1478",1478,0.170893333333333
"1479",1479,0.16672
"1480",1480,0.16624
"1481",1481,0.16849
"1482",1482,0.1699
"1483",1483,0.175253333333333
"1484",1484,0.17575
"1485",1485,0.17295
"1486",1486,0.17044
"1487",1487,0.16375
"1488",1488,0.161176666666667
"1489",1489,0.15929
"1490",1490,0.159973333333333
"1491",1491,0.165786666666667
"1492",1492,0.168036666666667
"1493",1493,0.17215
"1494",1494,0.17188
"1495",1495,0.16508
"1496",1496,0.16382
"1497",1497,0.1633
"1498",1498,0.16273
"1499",1499,0.16678
"1500",1500,0.166486666666667
"1501",1501,0.161393333333333
"1502",1502,0.050938
"1503",1503,0.0408326666666667
"1504",1504,0.035107
"1505",1505,0.0451386666666667
"1506",1506,0.051989
"1507",1507,0.0510113333333333
"1508",1508,0.042113
"1509",1509,0.0278876666666667
"1510",1510,0.0395686666666667
"1511",1511,0.0674756666666667
"1512",1512,0.0488756666666667
"1513",1513,0.0385736666666667
"1514",1514,0.0412523333333333
"1515",1515,0.0371556666666667
"1516",1516,0.028589
"1517",1517,0.025965
"1518",1518,0.0373076666666667
"1519",1519,0.0362683333333333
"1520",1520,0.033947
"1521",1521,0.038631
"1522",1522,0.0387396666666667
"1523",1523,0.0430476666666667
"1524",1524,0.049519
"1525",1525,0.0385883333333333
"1526",1526,0.033068
"1527",1527,0.0368913333333333
"1528",1528,0.043706
"1529",1529,0.0399353333333333
"1530",1530,0.0343233333333333
"1531",1531,0.0384806666666667
"1532",1532,0.038459
"1533",1533,0.0400763333333333
"1534",1534,0.045227
"1535",1535,0.0390633333333333
"1536",1536,0.0340076666666667
"1537",1537,0.0357506666666667
"1538",1538,0.0438886666666667
"1539",1539,0.0417133333333333
"1540",1540,0.035487
"1541",1541,0.0425996666666667
"1542",1542,0.0436333333333333
"1543",1543,0.0419286666666667
"1544",1544,0.0434163333333333
"1545",1545,0.0390406666666667
"1546",1546,0.0368346666666667
"1547",1547,0.040624
"1548",1548,0.0416836666666667
"1549",1549,0.040829
"1550",1550,0.039769
"1551",1551,0.041924
"1552",1552,0.041517
"1553",1553,0.039689
"1554",1554,0.04034
"1555",1555,0.0418403333333333
"1556",1556,0.041872
"1557",1557,0.039649
"1558",1558,0.042598
"1559",1559,0.0447496666666667
"1560",1560,0.0432916666666667
"1561",1561,0.0432636666666667
"1562",1562,0.0423166666666667
"1563",1563,0.0409056666666667
"1564",1564,0.0420463333333333
"1565",1565,0.0434266666666667
"1566",1566,0.0442003333333333
"1567",1567,0.0439873333333333
"1568",1568,0.0425353333333333
"1569",1569,0.0411553333333333
"1570",1570,0.041081
"1571",1571,0.0426386666666667
"1572",1572,0.043466
"1573",1573,0.0428593333333333
"1574",1574,0.043168
"1575",1575,0.0433766666666667
"1576",1576,0.043238
"1577",1577,0.0429516666666667
"1578",1578,0.0429553333333333
"1579",1579,0.0432203333333333
"1580",1580,0.0435456666666667
"1581",1581,0.0437276666666667
"1582",1582,0.044204
"1583",1583,0.0448783333333333
"1584",1584,0.0432
"1585",1585,0.042658
"1586",1586,0.0439106666666667
"1587",1587,0.042836
"1588",1588,0.042354
"1589",1589,0.042655
"1590",1590,0.042424
"1591",1591,0.0425616666666667
"1592",1592,0.0429593333333333
"1593",1593,0.0432743333333333
"1594",1594,0.0434666666666667
"1595",1595,0.0435033333333333
"1596",1596,0.0434723333333333
"1597",1597,0.0438706666666667
"1598",1598,0.0440023333333333
"1599",1599,0.0437463333333333
"1600",1600,0.0437193333333333
"1601",1601,0.043869
"1602",1602,0.0440843333333333
"1603",1603,0.0441833333333333
"1604",1604,0.044303
"1605",1605,0.044457
"1606",1606,0.044539
"1607",1607,0.0437256666666667
"1608",1608,0.0438426666666667
"1609",1609,0.045398
"1610",1610,0.045418
"1611",1611,0.044947
"1612",1612,0.0447223333333333
"1613",1613,0.0454413333333333
"1614",1614,0.04544
"1615",1615,0.04498
"1616",1616,0.0450416666666667
"1617",1617,0.0450626666666667
"1618",1618,0.0451756666666667
"1619",1619,0.0454643333333333
"1620",1620,0.045329
"1621",1621,0.0453283333333333
"1622",1622,0.0456316666666667
"1623",1623,0.0456866666666667
"1624",1624,0.0451606666666667
"1625",1625,0.044727
"1626",1626,0.0458766666666667
"1627",1627,0.0464473333333333
"1628",1628,0.0461786666666667
"1629",1629,0.0455393333333333
"1630",1630,0.0459653333333333
"1631",1631,0.0463936666666667
"1632",1632,0.046113
"1633",1633,0.0463723333333333
"1634",1634,0.046467
"1635",1635,0.0462766666666667
"1636",1636,0.0464386666666667
"1637",1637,0.0467553333333333
"1638",1638,0.046948
"1639",1639,0.046698
"1640",1640,0.04675
"1641",1641,0.0471456666666667
"1642",1642,0.0477083333333333
"1643",1643,0.0480453333333333
"1644",1644,0.0482086666666667
"1645",1645,0.048393
"1646",1646,0.0490916666666667
"1647",1647,0.0496953333333333
"1648",1648,0.0500526666666667
"1649",1649,0.0503483333333333
"1650",1650,0.0509596666666667
"1651",1651,0.0518353333333333
"1652",1652,0.0527393333333333
"1653",1653,0.0533133333333333
"1654",1654,0.0541263333333333
"1655",1655,0.055482
"1656",1656,0.056412
"1657",1657,0.0575363333333333
"1658",1658,0.058968
"1659",1659,0.0600383333333333
"1660",1660,0.0614276666666667
"1661",1661,0.063139
"1662",1662,0.0648543333333333
"1663",1663,0.0663203333333333
"1664",1664,0.0681033333333333
"1665",1665,0.0706133333333333
"1666",1666,0.0724786666666667
"1667",1667,0.0746896666666667
"1668",1668,0.077624
"1669",1669,0.080077
"1670",1670,0.082542
"1671",1671,0.085186
"1672",1672,0.08796
"1673",1673,0.090919
"1674",1674,0.0938786666666667
"1675",1675,0.0966046666666667
"1676",1676,0.0991766666666667
"1677",1677,0.101732333333333
"1678",1678,0.104313333333333
"1679",1679,0.106606666666667
"1680",1680,0.10881
"1681",1681,0.110956666666667
"1682",1682,0.112856666666667
"1683",1683,0.114416666666667
"1684",1684,0.115793333333333
"1685",1685,0.11726
"1686",1686,0.11836
"1687",1687,0.11943
"1688",1688,0.120733333333333
"1689",1689,0.12145
"1690",1690,0.121983333333333
"1691",1691,0.122586666666667
"1692",1692,0.123056666666667
"1693",1693,0.123613333333333
"1694",1694,0.124176666666667
"1695",1695,0.124463333333333
"1696",1696,0.124826666666667
"1697",1697,0.125206666666667
"1698",1698,0.125476666666667
"1699",1699,0.12579
"1700",1700,0.12612
"1701",1701,0.1264
"1702",1702,0.12658
"1703",1703,0.126626666666667
"1704",1704,0.12664
"1705",1705,0.12691
"1706",1706,0.126876666666667
"1707",1707,0.12661
"1708",1708,0.126396666666667
"1709",1709,0.12587
"1710",1710,0.125223333333333
"1711",1711,0.12464
"1712",1712,0.12388
"1713",1713,0.12291
"1714",1714,0.121776666666667
"1715",1715,0.120686666666667
"1716",1716,0.119406666666667
"1717",1717,0.11789
"1718",1718,0.116213333333333
"1719",1719,0.114653333333333
"1720",1720,0.11302
"1721",1721,0.111123333333333
"1722",1722,0.109493333333333
"1723",1723,0.1078
"1724",1724,0.105926666666667
"1725",1725,0.104294333333333
"1726",1726,0.102619
"1727",1727,0.100963333333333
"1728",1728,0.0996536666666667
"1729",1729,0.0981356666666667
"1730",1730,0.096684
"1731",1731,0.0956836666666667
"1732",1732,0.0944363333333333
"1733",1733,0.093294
"1734",1734,0.0924516666666667
"1735",1735,0.0913416666666667
"1736",1736,0.0903656666666667
"1737",1737,0.0895803333333333
"1738",1738,0.0886746666666667
"1739",1739,0.0879543333333333
"1740",1740,0.087268
"1741",1741,0.0863493333333333
"1742",1742,0.0857303333333333
"1743",1743,0.0851953333333333
"1744",1744,0.084541
"1745",1745,0.084008
"1746",1746,0.083496
"1747",1747,0.082989
"1748",1748,0.0825986666666667
"1749",1749,0.082335
"1750",1750,0.0820766666666667
"1751",1751,0.0816446666666667
"1752",1752,0.081333
"1753",1753,0.081056
"1754",1754,0.0806903333333333
"1755",1755,0.080309
"1756",1756,0.079893
"1757",1757,0.0794303333333333
"1758",1758,0.078921
"1759",1759,0.078403
"1760",1760,0.0778326666666667
"1761",1761,0.0771386666666667
"1762",1762,0.076713
"1763",1763,0.07632
"1764",1764,0.075674
"1765",1765,0.0750306666666667
"1766",1766,0.0743363333333333
"1767",1767,0.0736316666666667
"1768",1768,0.0732093333333333
"1769",1769,0.0726466666666667
"1770",1770,0.0719493333333333
"1771",1771,0.0713903333333333
"1772",1772,0.0709096666666667
"1773",1773,0.070456
"1774",1774,0.069998
"1775",1775,0.0696806666666667
"1776",1776,0.0693613333333333
"1777",1777,0.0689763333333333
"1778",1778,0.068648
"1779",1779,0.068455
"1780",1780,0.0683473333333333
"1781",1781,0.0681683333333333
"1782",1782,0.067986
"1783",1783,0.0677693333333333
"1784",1784,0.0674716666666667
"1785",1785,0.0671263333333333
"1786",1786,0.0667713333333333
"1787",1787,0.066405
"1788",1788,0.0659453333333333
"1789",1789,0.0653623333333333
"1790",1790,0.064692
"1791",1791,0.0640283333333333
"1792",1792,0.0631756666666667
"1793",1793,0.062237
"1794",1794,0.061385
"1795",1795,0.0604636666666667
"1796",1796,0.059594
"1797",1797,0.058815
"1798",1798,0.0578626666666667
"1799",1799,0.0571023333333333
"1800",1800,0.0565316666666667
"1801",1801,0.055805
"1802",1802,0.0552983333333333
"1803",1803,0.054957
"1804",1804,0.0546086666666667
"1805",1805,0.054326
"1806",1806,0.0540666666666667
"1807",1807,0.0538143333333333
"1808",1808,0.053677
"1809",1809,0.0533646666666667
"1810",1810,0.0529033333333333
"1811",1811,0.0526126666666667
"1812",1812,0.052236
"1813",1813,0.051829
"1814",1814,0.0515206666666667
"1815",1815,0.0512346666666667
"1816",1816,0.050969
"1817",1817,0.0507176666666667
"1818",1818,0.0504313333333333
"1819",1819,0.050273
"1820",1820,0.0502316666666667
"1821",1821,0.0501373333333333
"1822",1822,0.050237
"1823",1823,0.05044
"1824",1824,0.0505956666666667
"1825",1825,0.0509233333333333
"1826",1826,0.051322
"1827",1827,0.0517276666666667
"1828",1828,0.0522496666666667
"1829",1829,0.052722
"1830",1830,0.0531933333333333
"1831",1831,0.053896
"1832",1832,0.054736
"1833",1833,0.055579
"1834",1834,0.0563313333333333
"1835",1835,0.0572286666666667
"1836",1836,0.0583123333333333
"1837",1837,0.0595916666666667
"1838",1838,0.0610383333333333
"1839",1839,0.0627113333333333
"1840",1840,0.0646346666666667
"1841",1841,0.0668083333333333
"1842",1842,0.0697323333333333
"1843",1843,0.0732593333333333
"1844",1844,0.077174
"1845",1845,0.0819036666666667
"1846",1846,0.0873153333333333
"1847",1847,0.0933233333333333
"1848",1848,0.100004666666667
"1849",1849,0.107306666666667
"1850",1850,0.11511
"1851",1851,0.12325
"1852",1852,0.13172
"1853",1853,0.140443333333333
"1854",1854,0.149333333333333
"1855",1855,0.158263333333333
"1856",1856,0.167083333333333
"1857",1857,0.17577
"1858",1858,0.184526666666667
"1859",1859,0.19313
"1860",1860,0.201543333333333
"1861",1861,0.209836666666667
"1862",1862,0.21808
"1863",1863,0.226213333333333
"1864",1864,0.234173333333333
"1865",1865,0.241973333333333
"1866",1866,0.2497
"1867",1867,0.25736
"1868",1868,0.26487
"1869",1869,0.272233333333333
"1870",1870,0.279416666666667
"1871",1871,0.28637
"1872",1872,0.2932
"1873",1873,0.299846666666667
"1874",1874,0.306273333333333
"1875",1875,0.312583333333333
"1876",1876,0.318666666666667
"1877",1877,0.324466666666667
"1878",1878,0.330023333333333
"1879",1879,0.33535
"1880",1880,0.340476666666667
"1881",1881,0.345423333333333
"1882",1882,0.350046666666667
"1883",1883,0.354423333333333
"1884",1884,0.358606666666667
"1885",1885,0.362503333333333
"1886",1886,0.36613
"1887",1887,0.369546666666667
"1888",1888,0.37281
"1889",1889,0.375843333333333
"1890",1890,0.37862
"1891",1891,0.381163333333333
"1892",1892,0.38359
"1893",1893,0.385793333333333
"1894",1894,0.38772
"1895",1895,0.38955
"1896",1896,0.391223333333333
"1897",1897,0.3927
"1898",1898,0.393956666666667
"1899",1899,0.395076666666667
"1900",1900,0.39607
"1901",1901,0.396923333333333
"1902",1902,0.39771
"1903",1903,0.39837
"1904",1904,0.398916666666667
"1905",1905,0.39942
"1906",1906,0.399826666666667
"1907",1907,0.40017
"1908",1908,0.40051
"1909",1909,0.40073
"1910",1910,0.400893333333333
"1911",1911,0.40105
"1912",1912,0.401126666666667
"1913",1913,0.40121
"1914",1914,0.401303333333333
"1915",1915,0.401326666666667
"1916",1916,0.401293333333333
"1917",1917,0.401226666666667
"1918",1918,0.401166666666667
"1919",1919,0.401106666666667
"1920",1920,0.40101
"1921",1921,0.40089
"1922",1922,0.40079
"1923",1923,0.40065
"1924",1924,0.400523333333333
"1925",1925,0.400516666666667
"1926",1926,0.40041
"1927",1927,0.400273333333333
"1928",1928,0.400186666666667
"1929",1929,0.400016666666667
"1930",1930,0.39991
"1931",1931,0.39988
"1932",1932,0.399796666666667
"1933",1933,0.39972
"1934",1934,0.399653333333333
"1935",1935,0.399586666666667
"1936",1936,0.3995
"1937",1937,0.399446666666667
"1938",1938,0.399443333333333
"1939",1939,0.399376666666667
"1940",1940,0.399326666666667
"1941",1941,0.399286666666667
"1942",1942,0.39917
"1943",1943,0.39918
"1944",1944,0.399183333333333
"1945",1945,0.399046666666667
"1946",1946,0.399033333333333
"1947",1947,0.399043333333333
"1948",1948,0.399023333333333
"1949",1949,0.399003333333333
"1950",1950,0.398986666666667
"1951",1951,0.39896
"1952",1952,0.398916666666667
"1953",1953,0.398903333333333
"1954",1954,0.398916666666667
"1955",1955,0.39893
"1956",1956,0.39886
"1957",1957,0.398843333333333
"1958",1958,0.39888
"1959",1959,0.398883333333333
"1960",1960,0.398866666666667
"1961",1961,0.398856666666667
"1962",1962,0.39885
"1963",1963,0.398793333333333
"1964",1964,0.39879
"1965",1965,0.39884
"1966",1966,0.398736666666667
"1967",1967,0.39876
"1968",1968,0.398853333333333
"1969",1969,0.398856666666667
"1970",1970,0.398793333333333
"1971",1971,0.39875
"1972",1972,0.398776666666667
"1973",1973,0.39878
"1974",1974,0.39881
"1975",1975,0.398823333333333
"1976",1976,0.398746666666667
"1977",1977,0.398743333333333
"1978",1978,0.398746666666667
"1979",1979,0.398686666666667
"1980",1980,0.398743333333333
"1981",1981,0.398786666666667
"1982",1982,0.39878
"1983",1983,0.398836666666667
"1984",1984,0.39882
"1985",1985,0.398776666666667
"1986",1986,0.39881
"1987",1987,0.398773333333333
"1988",1988,0.39876
"1989",1989,0.39881
"1990",1990,0.398766666666667
"1991",1991,0.398816666666667
"1992",1992,0.39889
"1993",1993,0.398773333333333
"1994",1994,0.398736666666667
"1995",1995,0.398736666666667
"1996",1996,0.398716666666667
"1997",1997,0.398753333333333
"1998",1998,0.398806666666667
"1999",1999,0.398826666666667
"2000",2000,0.39879
"2001",2001,0.39873
"2002",2002,0.39868
"2003",2003,0.39867
"2004",2004,0.39862
"2005",2005,0.3986
"2006",2006,0.39864
"2007",2007,0.398683333333333
"2008",2008,0.39866
"2009",2009,0.398603333333333
"2010",2010,0.398593333333333
"2011",2011,0.398546666666667
"2012",2012,0.398526666666667
"2013",2013,0.398546666666667
"2014",2014,0.398436666666667
"2015",2015,0.398403333333333
"2016",2016,0.398433333333333
"2017",2017,0.398386666666667
"2018",2018,0.398386666666667
"2019",2019,0.398363333333333
"2020",2020,0.39827
"2021",2021,0.39825
"2022",2022,0.398213333333333
"2023",2023,0.398153333333333
"2024",2024,0.39819
"2025",2025,0.39817
"2026",2026,0.39814
"2027",2027,0.39816
"2028",2028,0.39804
"2029",2029,0.397973333333333
"2030",2030,0.398023333333333
"2031",2031,0.398013333333333
"2032",2032,0.398046666666667
"2033",2033,0.398046666666667
"2034",2034,0.39794
"2035",2035,0.39791
"2036",2036,0.397873333333333
"2037",2037,0.397806666666667
"2038",2038,0.39782
"2039",2039,0.39784
"2040",2040,0.397816666666667
"2041",2041,0.39773
"2042",2042,0.39764
"2043",2043,0.397653333333333
"2044",2044,0.39776
"2045",2045,0.397646666666667
"2046",2046,0.397546666666667
"2047",2047,0.39753
"2048",2048,0.397576666666667
"2049",2049,0.39761
"2050",2050,0.3976
"2051",2051,0.39754
"2052",2052,0.39737
"2053",2053,0.39738
"2054",2054,0.397516666666667
"2055",2055,0.397396666666667
"2056",2056,0.397243333333333
"2057",2057,0.397216666666667
"2058",2058,0.397363333333333
"2059",2059,0.39729
"2060",2060,0.397173333333333
"2061",2061,0.397113333333333
"2062",2062,0.39711
"2063",2063,0.397143333333333
"2064",2064,0.397156666666667
"2065",2065,0.39711
"2066",2066,0.39705
"2067",2067,0.396986666666667
"2068",2068,0.39692
"2069",2069,0.396873333333333
"2070",2070,0.396853333333333
"2071",2071,0.39684
"2072",2072,0.39679
"2073",2073,0.39675
"2074",2074,0.396706666666667
"2075",2075,0.39666
"2076",2076,0.396586666666667
"2077",2077,0.39655
"2078",2078,0.39659
"2079",2079,0.39669
"2080",2080,0.396613333333333
"2081",2081,0.39648
"2082",2082,0.39639
"2083",2083,0.396323333333333
"2084",2084,0.39622
"2085",2085,0.3961
"2086",2086,0.39599
"2087",2087,0.39584
"2088",2088,0.395796666666667
"2089",2089,0.395886666666667
"2090",2090,0.395703333333333
"2091",2091,0.395616666666667
"2092",2092,0.395636666666667
"2093",2093,0.39555
"2094",2094,0.395493333333333
"2095",2095,0.395433333333333
"2096",2096,0.395336666666667
"2097",2097,0.39537
"2098",2098,0.395306666666667
"2099",2099,0.39517
"2100",2100,0.395146666666667
"2101",2101,0.39508
"2102",2102,0.394913333333333
"2103",2103,0.394686666666667
"2104",2104,0.39474
"2105",2105,0.394653333333333
"2106",2106,0.394396666666667
"2107",2107,0.394233333333333
"2108",2108,0.394306666666667
"2109",2109,0.394316666666667
"2110",2110,0.394043333333333
"2111",2111,0.393906666666667
"2112",2112,0.393866666666667
"2113",2113,0.393836666666667
"2114",2114,0.393696666666667
"2115",2115,0.39356
"2116",2116,0.393413333333333
"2117",2117,0.39327
"2118",2118,0.393373333333333
"2119",2119,0.393393333333333
"2120",2120,0.393316666666667
"2121",2121,0.393376666666667
"2122",2122,0.393366666666667
"2123",2123,0.393196666666667
"2124",2124,0.39294
"2125",2125,0.393053333333333
"2126",2126,0.393086666666667
