"","wavelength","sitka_mean_reflectance"
"251",251,0.505854285714286
"252",252,0.5063
"253",253,0.506721428571429
"254",254,0.507131428571429
"255",255,0.507534285714286
"256",256,0.507908571428571
"257",257,0.508237142857143
"258",258,0.508531428571429
"259",259,0.508814285714286
"260",260,0.509061428571429
"261",261,0.509304285714286
"262",262,0.509555714285714
"263",263,0.50975
"264",264,0.50992
"265",265,0.510047142857143
"266",266,0.510122857142857
"267",267,0.510201428571429
"268",268,0.510268571428571
"269",269,0.510292857142857
"270",270,0.510291428571429
"271",271,0.51027
"272",272,0.510194285714286
"273",273,0.510075714285714
"274",274,0.50996
"275",275,0.509818571428571
"276",276,0.509634285714286
"277",277,0.509424285714286
"278",278,0.50917
"279",279,0.50887
"280",280,0.508554285714286
"281",281,0.508221428571429
"282",282,0.507835714285714
"283",283,0.507411428571429
"284",284,0.506952857142857
"285",285,0.506448571428571
"286",286,0.505907142857143
"287",287,0.505345714285714
"288",288,0.504725714285714
"289",289,0.504062857142857
"290",290,0.50335
"291",291,0.502597142857143
"292",292,0.501785714285714
"293",293,0.500955714285714
"294",294,0.500067142857143
"295",295,0.499107142857143
"296",296,0.498125714285714
"297",297,0.497074285714286
"298",298,0.495962857142857
"299",299,0.494818571428571
"300",300,0.49359
"301",301,0.492307142857143
"302",302,0.490952857142857
"303",303,0.489545714285714
"304",304,0.488094285714286
"305",305,0.486564285714286
"306",306,0.484955714285714
"307",307,0.483291428571429
"308",308,0.481547142857143
"309",309,0.479738571428571
"310",310,0.477882857142857
"311",311,0.475935714285714
"312",312,0.473891428571429
"313",313,0.471798571428571
"314",314,0.469622857142857
"315",315,0.467364285714286
"316",316,0.465084285714286
"317",317,0.46272
"318",318,0.460274285714286
"319",319,0.457774285714286
"320",320,0.455192857142857
"321",321,0.452554285714286
"322",322,0.449851428571429
"323",323,0.447091428571429
"324",324,0.444287142857143
"325",325,0.4414
"326",326,0.4385
"327",327,0.43558
"328",328,0.432597142857143
"329",329,0.429564285714286
"330",330,0.426524285714286
"331",331,0.423432857142857
"332",332,0.420362857142857
"333",333,0.417292857142857
"334",334,0.414211428571429
"335",335,0.411128571428571
"336",336,0.408054285714286
"337",337,0.404984285714286
"338",338,0.401974285714286
"339",339,0.398982857142857
"340",340,0.396018571428571
"341",341,0.393098571428571
"342",342,0.390194285714286
"343",343,0.387362857142857
"344",344,0.384571428571429
"345",345,0.381815714285714
"346",346,0.379141428571429
"347",347,0.376488571428571
"348",348,0.373892857142857
"349",349,0.37136
"350",350,0.368885714285714
"351",351,0.366441428571429
"352",352,0.364055714285714
"353",353,0.361698571428571
"354",354,0.359398571428571
"355",355,0.357097142857143
"356",356,0.354837142857143
"357",357,0.35256
"358",358,0.350295714285714
"359",359,0.347982857142857
"360",360,0.345668571428571
"361",361,0.343318571428571
"362",362,0.340908571428571
"363",363,0.338481428571429
"364",364,0.335978571428571
"365",365,0.333385714285714
"366",366,0.330695714285714
"367",367,0.327861428571429
"368",368,0.324918571428571
"369",369,0.321862857142857
"370",370,0.318662857142857
"371",371,0.315332857142857
"372",372,0.311807142857143
"373",373,0.308082857142857
"374",374,0.304145714285714
"375",375,0.299994285714286
"376",376,0.295585714285714
"377",377,0.29095
"378",378,0.286058571428571
"379",379,0.280915714285714
"380",380,0.275534285714286
"381",381,0.269894285714286
"382",382,0.264041428571429
"383",383,0.257928571428571
"384",384,0.251644285714286
"385",385,0.245167142857143
"386",386,0.238567142857143
"387",387,0.231818571428571
"388",388,0.225094285714286
"389",389,0.218331428571429
"390",390,0.211564285714286
"391",391,0.204861428571429
"392",392,0.19816
"393",393,0.191591428571429
"394",394,0.185148571428571
"395",395,0.178832857142857
"396",396,0.17277
"397",397,0.16688
"398",398,0.161198571428571
"399",399,0.15579
"400",400,0.150554285714286
"401",401,0.14559
"402",402,0.140902857142857
"403",403,0.136474285714286
"404",404,0.132314285714286
"405",405,0.128407142857143
"406",406,0.124768571428571
"407",407,0.121341142857143
"408",408,0.118157
"409",409,0.115157285714286
"410",410,0.112384428571429
"411",411,0.109785
"412",412,0.107381
"413",413,0.105144
"414",414,0.103080857142857
"415",415,0.101177714285714
"416",416,0.0994261428571429
"417",417,0.0977895714285714
"418",418,0.0962878571428571
"419",419,0.0948947142857143
"420",420,0.0936082857142857
"421",421,0.0924381428571429
"422",422,0.0913515714285714
"423",423,0.0903495714285714
"424",424,0.0894294285714286
"425",425,0.0885648571428571
"426",426,0.0877682857142857
"427",427,0.087035
"428",428,0.0863577142857143
"429",429,0.0857507142857143
"430",430,0.0851927142857143
"431",431,0.0846815714285714
"432",432,0.0842131428571429
"433",433,0.0837897142857143
"434",434,0.0834027142857143
"435",435,0.0830595714285714
"436",436,0.0827448571428571
"437",437,0.082463
"438",438,0.0822157142857143
"439",439,0.0820038571428571
"440",440,0.0818188571428571
"441",441,0.0816722857142857
"442",442,0.0815345714285714
"443",443,0.0814168571428571
"444",444,0.0813172857142857
"445",445,0.0812285714285714
"446",446,0.0811707142857143
"447",447,0.08114
"448",448,0.0811261428571429
"449",449,0.081122
"450",450,0.0811345714285714
"451",451,0.0811612857142857
"452",452,0.0811904285714286
"453",453,0.0812374285714286
"454",454,0.0813088571428571
"455",455,0.0813831428571429
"456",456,0.081467
"457",457,0.0815797142857143
"458",458,0.0817127142857143
"459",459,0.0818635714285714
"460",460,0.0820415714285714
"461",461,0.0822404285714286
"462",462,0.0824555714285714
"463",463,0.0826962857142857
"464",464,0.0829708571428571
"465",465,0.0832765714285714
"466",466,0.0836135714285714
"467",467,0.0839848571428571
"468",468,0.084393
"469",469,0.0848267142857143
"470",470,0.085289
"471",471,0.0857841428571429
"472",472,0.0863057142857143
"473",473,0.0868595714285714
"474",474,0.0874558571428571
"475",475,0.088071
"476",476,0.0887134285714286
"477",477,0.0893807142857143
"478",478,0.0900727142857143
"479",479,0.090779
"480",480,0.0915135714285714
"481",481,0.0922611428571429
"482",482,0.093024
"483",483,0.0938117142857143
"484",484,0.0946161428571429
"485",485,0.0954342857142857
"486",486,0.0962712857142857
"487",487,0.0971235714285714
"488",488,0.097986
"489",489,0.0988621428571429
"490",490,0.099734
"491",491,0.100633
"492",492,0.101552428571429
"493",493,0.102470142857143
"494",494,0.103417142857143
"495",495,0.104364142857143
"496",496,0.105304714285714
"497",497,0.106268428571429
"498",498,0.107237571428571
"499",499,0.108209714285714
"500",500,0.109199142857143
"501",501,0.110194285714286
"502",502,0.111200571428571
"503",503,0.112212285714286
"504",504,0.113228142857143
"505",505,0.114253571428571
"506",506,0.115274571428571
"507",507,0.116308142857143
"508",508,0.117345714285714
"509",509,0.118384285714286
"510",510,0.119432857142857
"511",511,0.120497571428571
"512",512,0.121551
"513",513,0.122607142857143
"514",514,0.12366
"515",515,0.124707142857143
"516",516,0.12576
"517",517,0.126814285714286
"518",518,0.127871428571429
"519",519,0.128931428571429
"520",520,0.129992857142857
"521",521,0.131067142857143
"522",522,0.132121428571429
"523",523,0.133174285714286
"524",524,0.134225714285714
"525",525,0.135267142857143
"526",526,0.13632
"527",527,0.137391428571429
"528",528,0.138442857142857
"529",529,0.139494285714286
"530",530,0.140541428571429
"531",531,0.141581428571429
"532",532,0.142614285714286
"533",533,0.143635714285714
"534",534,0.144664285714286
"535",535,0.14569
"536",536,0.146712857142857
"537",537,0.14774
"538",538,0.148761428571429
"539",539,0.149762857142857
"540",540,0.150774285714286
"541",541,0.151788571428571
"542",542,0.152794285714286
"543",543,0.153795714285714
"544",544,0.1548
"545",545,0.155801428571429
"546",546,0.156794285714286
"547",547,0.157791428571429
"548",548,0.158791428571429
"549",549,0.159768571428571
"550",550,0.160745714285714
"551",551,0.161732857142857
"552",552,0.162698571428571
"553",553,0.16367
"554",554,0.164644285714286
"555",555,0.165598571428571
"556",556,0.166555714285714
"557",557,0.167502857142857
"558",558,0.168448571428571
"559",559,0.169395714285714
"560",560,0.170331428571429
"561",561,0.171271428571429
"562",562,0.172195714285714
"563",563,0.173104285714286
"564",564,0.174017142857143
"565",565,0.174914285714286
"566",566,0.175805714285714
"567",567,0.176705714285714
"568",568,0.177602857142857
"569",569,0.178491428571429
"570",570,0.179374285714286
"571",571,0.180247142857143
"572",572,0.181104285714286
"573",573,0.181967142857143
"574",574,0.182827142857143
"575",575,0.18368
"576",576,0.184527142857143
"577",577,0.185371428571429
"578",578,0.186197142857143
"579",579,0.187032857142857
"580",580,0.18787
"581",581,0.1887
"582",582,0.189531428571429
"583",583,0.190354285714286
"584",584,0.191167142857143
"585",585,0.19198
"586",586,0.192772857142857
"587",587,0.193585714285714
"588",588,0.194407142857143
"589",589,0.195215714285714
"590",590,0.196031428571429
"591",591,0.196841428571429
"592",592,0.19763
"593",593,0.198432857142857
"594",594,0.199244285714286
"595",595,0.20005
"596",596,0.200852857142857
"597",597,0.201654285714286
"598",598,0.20246
"599",599,0.203255714285714
"600",600,0.204047142857143
"601",601,0.204837142857143
"602",602,0.205617142857143
"603",603,0.206395714285714
"604",604,0.207181428571429
"605",605,0.207947142857143
"606",606,0.20871
"607",607,0.209467142857143
"608",608,0.210211428571429
"609",609,0.210954285714286
"610",610,0.211695714285714
"611",611,0.212418571428571
"612",612,0.213135714285714
"613",613,0.213838571428571
"614",614,0.214535714285714
"615",615,0.215208571428571
"616",616,0.215865714285714
"617",617,0.216501428571429
"618",618,0.217124285714286
"619",619,0.21772
"620",620,0.218304285714286
"621",621,0.218864285714286
"622",622,0.219397142857143
"623",623,0.219905714285714
"624",624,0.220384285714286
"625",625,0.220855714285714
"626",626,0.221298571428571
"627",627,0.221751428571429
"628",628,0.222195714285714
"629",629,0.222657142857143
"630",630,0.223125714285714
"631",631,0.2236
"632",632,0.224075714285714
"633",633,0.224577142857143
"634",634,0.225104285714286
"635",635,0.225625714285714
"636",636,0.22617
"637",637,0.2267
"638",638,0.227228571428571
"639",639,0.227741428571429
"640",640,0.228268571428571
"641",641,0.228755714285714
"642",642,0.229227142857143
"643",643,0.22965
"644",644,0.230035714285714
"645",645,0.230394285714286
"646",646,0.230715714285714
"647",647,0.230997142857143
"648",648,0.231251428571429
"649",649,0.231451428571429
"650",650,0.231587142857143
"651",651,0.231707142857143
"652",652,0.231788571428571
"653",653,0.231838571428571
"654",654,0.23187
"655",655,0.23186
"656",656,0.231791428571429
"657",657,0.231727142857143
"658",658,0.231635714285714
"659",659,0.231531428571429
"660",660,0.231415714285714
"661",661,0.231285714285714
"662",662,0.231124285714286
"663",663,0.23098
"664",664,0.230827142857143
"665",665,0.230688571428571
"666",666,0.230562857142857
"667",667,0.230444285714286
"668",668,0.230335714285714
"669",669,0.230235714285714
"670",670,0.230141428571429
"671",671,0.230062857142857
"672",672,0.230001428571429
"673",673,0.229932857142857
"674",674,0.229875714285714
"675",675,0.229817142857143
"676",676,0.229767142857143
"677",677,0.229704285714286
"678",678,0.229648571428571
"679",679,0.229557142857143
"680",680,0.229447142857143
"681",681,0.229317142857143
"682",682,0.229182857142857
"683",683,0.228998571428571
"684",684,0.228777142857143
"685",685,0.228527142857143
"686",686,0.22823
"687",687,0.227914285714286
"688",688,0.22757
"689",689,0.227208571428571
"690",690,0.22681
"691",691,0.226414285714286
"692",692,0.226002857142857
"693",693,0.225582857142857
"694",694,0.225151428571429
"695",695,0.224712857142857
"696",696,0.224261428571429
"697",697,0.223808571428571
"698",698,0.223351428571429
"699",699,0.222885714285714
"700",700,0.222414285714286
"701",701,0.221927142857143
"702",702,0.221432857142857
"703",703,0.220915714285714
"704",704,0.22038
"705",705,0.219841428571429
"706",706,0.219284285714286
"707",707,0.218731428571429
"708",708,0.218178571428571
"709",709,0.21762
"710",710,0.21706
"711",711,0.2165
"712",712,0.21594
"713",713,0.215377142857143
"714",714,0.214817142857143
"715",715,0.214251428571429
"716",716,0.213685714285714
"717",717,0.21312
"718",718,0.212555714285714
"719",719,0.211984285714286
"720",720,0.211405714285714
"721",721,0.210822857142857
"722",722,0.21022
"723",723,0.209607142857143
"724",724,0.208991428571429
"725",725,0.208374285714286
"726",726,0.207782857142857
"727",727,0.207205714285714
"728",728,0.20664
"729",729,0.206101428571429
"730",730,0.205552857142857
"731",731,0.205041428571429
"732",732,0.204562857142857
"733",733,0.204094285714286
"734",734,0.203662857142857
"735",735,0.20326
"736",736,0.202832857142857
"737",737,0.202415714285714
"738",738,0.201964285714286
"739",739,0.201488571428571
"740",740,0.200998571428571
"741",741,0.200497142857143
"742",742,0.199962857142857
"743",743,0.199408571428571
"744",744,0.198812857142857
"745",745,0.198161428571429
"746",746,0.197504285714286
"747",747,0.196808571428571
"748",748,0.196114285714286
"749",749,0.195402857142857
"750",750,0.194698571428571
"751",751,0.193995714285714
"752",752,0.193278571428571
"753",753,0.192555714285714
"754",754,0.191845714285714
"755",755,0.191128571428571
"756",756,0.190432857142857
"757",757,0.18976
"758",758,0.189084285714286
"759",759,0.188404285714286
"760",760,0.187751428571429
"761",761,0.187097142857143
"762",762,0.186484285714286
"763",763,0.185901428571429
"764",764,0.185338571428571
"765",765,0.184798571428571
"766",766,0.184284285714286
"767",767,0.183781428571429
"768",768,0.183317142857143
"769",769,0.182891428571429
"770",770,0.182471428571429
"771",771,0.182082857142857
"772",772,0.18169
"773",773,0.18131
"774",774,0.180952857142857
"775",775,0.180591428571429
"776",776,0.180251428571429
"777",777,0.179921428571429
"778",778,0.179615714285714
"779",779,0.179332857142857
"780",780,0.179065714285714
"781",781,0.178818571428571
"782",782,0.178594285714286
"783",783,0.178391428571429
"784",784,0.178215714285714
"785",785,0.178048571428571
"786",786,0.17792
"787",787,0.177801428571429
"788",788,0.177702857142857
"789",789,0.177628571428571
"790",790,0.17756
"791",791,0.17752
"792",792,0.177512857142857
"793",793,0.177508571428571
"794",794,0.177508571428571
"795",795,0.17753
"796",796,0.177562857142857
"797",797,0.177611428571429
"798",798,0.177694285714286
"799",799,0.177767142857143
"800",800,0.177847142857143
"801",801,0.177941428571429
"802",802,0.178047142857143
"803",803,0.178147142857143
"804",804,0.178264285714286
"805",805,0.178362857142857
"806",806,0.17845
"807",807,0.17855
"808",808,0.178645714285714
"809",809,0.178744285714286
"810",810,0.178837142857143
"811",811,0.178924285714286
"812",812,0.179008571428571
"813",813,0.179091428571429
"814",814,0.179174285714286
"815",815,0.17924
"816",816,0.179295714285714
"817",817,0.17934
"818",818,0.179372857142857
"819",819,0.179395714285714
"820",820,0.1794
"821",821,0.179411428571429
"822",822,0.179395714285714
"823",823,0.17937
"824",824,0.179332857142857
"825",825,0.179277142857143
"826",826,0.179202857142857
"827",827,0.179124285714286
"828",828,0.179015714285714
"829",829,0.17888
"830",830,0.178727142857143
"831",831,0.178564285714286
"832",832,0.178768571428571
"833",833,0.178521428571429
"834",834,0.17816
"835",835,0.177782857142857
"836",836,0.177317142857143
"837",837,0.176797142857143
"838",838,0.176268571428571
"839",839,0.175754285714286
"840",840,0.175128571428571
"841",841,0.17444
"842",842,0.17371
"843",843,0.172895714285714
"844",844,0.171977142857143
"845",845,0.17102
"846",846,0.170008571428571
"847",847,0.168888571428571
"848",848,0.16772
"849",849,0.166395714285714
"850",850,0.164905714285714
"851",851,0.163382857142857
"852",852,0.161744285714286
"853",853,0.160115714285714
"854",854,0.158354285714286
"855",855,0.156458571428571
"856",856,0.154427142857143
"857",857,0.15216
"858",858,0.149837142857143
"859",859,0.1474
"860",860,0.144878571428571
"861",861,0.142251428571429
"862",862,0.139502857142857
"863",863,0.136657142857143
"864",864,0.133667142857143
"865",865,0.13057
"866",866,0.127365714285714
"867",867,0.124097142857143
"868",868,0.120755
"869",869,0.117303714285714
"870",870,0.113742571428571
"871",871,0.110155142857143
"872",872,0.106517428571429
"873",873,0.102738571428571
"874",874,0.0989535714285714
"875",875,0.095259
"876",876,0.091624
"877",877,0.0880032857142857
"878",878,0.0844662857142857
"879",879,0.0809258571428571
"880",880,0.077568
"881",881,0.0742812857142857
"882",882,0.0711141428571429
"883",883,0.0679801428571429
"884",884,0.0650018571428571
"885",885,0.0621021428571429
"886",886,0.059124
"887",887,0.0564908571428571
"888",888,0.0540985714285714
"889",889,0.0518005714285714
"890",890,0.0497258571428571
"891",891,0.047705
"892",892,0.0457672857142857
"893",893,0.0439552857142857
"894",894,0.0423194285714286
"895",895,0.0408022857142857
"896",896,0.0394534285714286
"897",897,0.0383571428571429
"898",898,0.0372405714285714
"899",899,0.0362124285714286
"900",900,0.0352924285714286
"901",901,0.0345024285714286
"902",902,0.0337232857142857
"903",903,0.0330032857142857
"904",904,0.0323941428571429
"905",905,0.0318398571428571
"906",906,0.0313214285714286
"907",907,0.0308648571428571
"908",908,0.0305395714285714
"909",909,0.030196
"910",910,0.0298764285714286
"911",911,0.0295774285714286
"912",912,0.029319
"913",913,0.0290607142857143
"914",914,0.0288561428571429
"915",915,0.0286808571428571
"916",916,0.0285005714285714
"917",917,0.0283585714285714
"918",918,0.0282268571428571
"919",919,0.0280657142857143
"920",920,0.0279734285714286
"921",921,0.0280015714285714
"922",922,0.0279368571428571
"923",923,0.027865
"924",924,0.027737
"925",925,0.0277008571428571
"926",926,0.0276535714285714
"927",927,0.0276238571428571
"928",928,0.0276781428571429
"929",929,0.0276887142857143
"930",930,0.0276262857142857
"931",931,0.0276335714285714
"932",932,0.0277082857142857
"933",933,0.0277547142857143
"934",934,0.0278034285714286
"935",935,0.0278575714285714
"936",936,0.027923
"937",937,0.0279835714285714
"938",938,0.0280567142857143
"939",939,0.028189
"940",940,0.0282378571428571
"941",941,0.0281775714285714
"942",942,0.0282427142857143
"943",943,0.0283345714285714
"944",944,0.0284271428571429
"945",945,0.0285531428571429
"946",946,0.0287887142857143
"947",947,0.0289368571428571
"948",948,0.0290322857142857
"949",949,0.0291668571428571
"950",950,0.0293048571428571
"951",951,0.0294641428571429
"952",952,0.0296617142857143
"953",953,0.0298172857142857
"954",954,0.0299785714285714
"955",955,0.0301277142857143
"956",956,0.0302594285714286
"957",957,0.030329
"958",958,0.0304742857142857
"959",959,0.0306335714285714
"960",960,0.0308192857142857
"961",961,0.0310682857142857
"962",962,0.0312718571428571
"963",963,0.0314907142857143
"964",964,0.0316804285714286
"965",965,0.0318207142857143
"966",966,0.0319837142857143
"967",967,0.0321481428571429
"968",968,0.0322867142857143
"969",969,0.032489
"970",970,0.032741
"971",971,0.032959
"972",972,0.0332218571428571
"973",973,0.0334341428571429
"974",974,0.0335335714285714
"975",975,0.033763
"976",976,0.0340795714285714
"977",977,0.034338
"978",978,0.0346337142857143
"979",979,0.0349578571428571
"980",980,0.0352071428571429
"981",981,0.0353591428571429
"982",982,0.0355921428571429
"983",983,0.0358387142857143
"984",984,0.0360938571428571
"985",985,0.0363902857142857
"986",986,0.0366377142857143
"987",987,0.0368275714285714
"988",988,0.0370778571428571
"989",989,0.0372791428571429
"990",990,0.0376165714285714
"991",991,0.0379338571428571
"992",992,0.0383577142857143
"993",993,0.0386575714285714
"994",994,0.0388814285714286
"995",995,0.039154
"996",996,0.0394117142857143
"997",997,0.0396724285714286
"998",998,0.0399617142857143
"999",999,0.0402598571428571
"1000",1000,0.0405865714285714
"1001",1001,0.0407898571428571
"1002",1002,0.041116
"1003",1003,0.0414802857142857
"1004",1004,0.0417968571428571
"1005",1005,0.0421142857142857
"1006",1006,0.0424401428571429
"1007",1007,0.042728
"1008",1008,0.0430477142857143
"1009",1009,0.0434281428571429
"1010",1010,0.0437381428571429
"1011",1011,0.0439957142857143
"1012",1012,0.0443204285714286
"1013",1013,0.0445472857142857
"1014",1014,0.0447481428571429
"1015",1015,0.0450427142857143
"1016",1016,0.0453837142857143
"1017",1017,0.0456688571428571
"1018",1018,0.0459874285714286
"1019",1019,0.0463307142857143
"1020",1020,0.0466541428571429
"1021",1021,0.0469767142857143
"1022",1022,0.0473892857142857
"1023",1023,0.0476877142857143
"1024",1024,0.0478808571428571
"1025",1025,0.0480911428571429
"1026",1026,0.048303
"1027",1027,0.0486007142857143
"1028",1028,0.0488877142857143
"1029",1029,0.0492362857142857
"1030",1030,0.049523
"1031",1031,0.0497904285714286
"1032",1032,0.0500428571428571
"1033",1033,0.0502524285714286
"1034",1034,0.0505187142857143
"1035",1035,0.0507935714285714
"1036",1036,0.0510884285714286
"1037",1037,0.0514264285714286
"1038",1038,0.051689
"1039",1039,0.0519512857142857
"1040",1040,0.0521324285714286
"1041",1041,0.0523484285714286
"1042",1042,0.0525501428571429
"1043",1043,0.0527818571428571
"1044",1044,0.053046
"1045",1045,0.0532898571428571
"1046",1046,0.053519
"1047",1047,0.0537438571428571
"1048",1048,0.0539751428571429
"1049",1049,0.0541637142857143
"1050",1050,0.0543798571428571
"1051",1051,0.0546284285714286
"1052",1052,0.0548201428571429
"1053",1053,0.0550387142857143
"1054",1054,0.0552427142857143
"1055",1055,0.0554168571428571
"1056",1056,0.055614
"1057",1057,0.0558132857142857
"1058",1058,0.0560331428571429
"1059",1059,0.0563015714285714
"1060",1060,0.0565132857142857
"1061",1061,0.0566885714285714
"1062",1062,0.0568938571428571
"1063",1063,0.0571187142857143
"1064",1064,0.0573678571428571
"1065",1065,0.057693
"1066",1066,0.0579787142857143
"1067",1067,0.0582318571428571
"1068",1068,0.0584685714285714
"1069",1069,0.0586618571428571
"1070",1070,0.058747
"1071",1071,0.0589737142857143
"1072",1072,0.0592334285714286
"1073",1073,0.0594771428571429
"1074",1074,0.0597957142857143
"1075",1075,0.0601315714285714
"1076",1076,0.060345
