"","wavelength","mean_deciduous_reflectance","sitka_mean_reflectance","pasture_mean_reflectance","moss_mean_reflectance","rho_mean_reflectance","grass_mean_reflectance","br_mean_reflectance","ash_mean_reflectance","alder_mean_reflectance","birch_mean_reflectance","beech_mean_reflectance","haz_mean_reflectance","hc_mean_reflectance","lime_mean_reflectance","rowan_mean_reflectance","syc_mean_reflectance"
"606",606,0.403540925925926,0.20871,0.403108,0.29208,0.284686111111111,0.394549166666667,0.377397777777778,0.58014,0.371213333333333,0.360331666666667,0.348863333333333,0.35551,0.35675,0.31861,0.57875,0.3617
"607",607,0.403894444444444,0.209467142857143,0.404079,0.292809230769231,0.285408333333333,0.395413055555556,0.378234444444444,0.58071,0.371516666666667,0.360875,0.349023333333333,0.355845,0.35701,0.31883,0.57925,0.36199
"608",608,0.404239351851852,0.210211428571429,0.405056,0.293532307692308,0.286120555555556,0.396274444444444,0.379055555555556,0.58129,0.371823333333333,0.361414166666667,0.349156666666667,0.356175,0.35726,0.31904,0.57972,0.362275
"609",609,0.40458712962963,0.210954285714286,0.406005,0.294243846153846,0.286827777777778,0.397125277777778,0.379871111111111,0.58187,0.372116666666667,0.361939166666667,0.349313333333333,0.356495,0.35752,0.31927,0.5802,0.36256
"610",610,0.404935,0.211695714285714,0.406932,0.29494,0.287522222222222,0.397963055555556,0.380681666666667,0.58248,0.372385,0.362445,0.34949,0.356825,0.35778,0.31951,0.58066,0.36284
"611",611,0.405271759259259,0.212418571428571,0.407857,0.295635384615385,0.288213888888889,0.398798333333333,0.381480555555556,0.58306,0.372658333333333,0.362950833333333,0.349636666666667,0.357145,0.35803,0.31973,0.58112,0.363115
"612",612,0.405607685185185,0.213135714285714,0.408764,0.296331538461538,0.288908333333333,0.399632222222222,0.382275,0.58363,0.372928333333333,0.363455833333333,0.34977,0.357465,0.35827,0.31996,0.5816,0.36339
"613",613,0.40593787037037,0.213838571428571,0.409659,0.297015384615385,0.289586111111111,0.40045,0.38305,0.58418,0.373193333333333,0.363950833333333,0.349916666666667,0.357775,0.35851,0.32018,0.58208,0.363655
"614",614,0.406256759259259,0.214535714285714,0.410548,0.297691538461538,0.290258333333333,0.4012625,0.38381,0.58473,0.373455,0.364444166666667,0.350056666666667,0.358065,0.35873,0.32038,0.58256,0.36389
"615",615,0.406573425925926,0.215208571428571,0.411423,0.298359230769231,0.290918888888889,0.402061666666667,0.384565555555556,0.58526,0.373705,0.3649225,0.350193333333333,0.35836,0.35897,0.32058,0.58302,0.36415
"616",616,0.406888796296296,0.215865714285714,0.412289,0.299005384615385,0.291572222222222,0.402844444444444,0.385313333333333,0.58579,0.373941666666667,0.3653875,0.35035,0.358635,0.35925,0.32077,0.58347,0.364405
"617",617,0.407189259259259,0.216501428571429,0.41313,0.299651538461538,0.292212777777778,0.403617222222222,0.386038888888889,0.58629,0.374175,0.365848333333333,0.35049,0.35891,0.35948,0.32096,0.5839,0.36465
"618",618,0.407472962962963,0.217124285714286,0.413953,0.300293076923077,0.292845555555556,0.404383888888889,0.386751666666667,0.58674,0.374396666666667,0.366295,0.35061,0.359175,0.35969,0.32115,0.5843,0.3649
"619",619,0.40775712962963,0.21772,0.414769,0.300924615384615,0.293465,0.405129444444444,0.387447222222222,0.58722,0.374615,0.366739166666667,0.35074,0.35944,0.35991,0.32132,0.5847,0.36513
"620",620,0.408029907407407,0.218304285714286,0.415568,0.301543076923077,0.294068888888889,0.405851666666667,0.388128333333333,0.58769,0.374826666666667,0.367179166666667,0.350873333333333,0.3597,0.3601,0.32149,0.58507,0.36534
"621",621,0.408300185185185,0.218864285714286,0.416364,0.302162307692308,0.294668333333333,0.406575277777778,0.388794444444444,0.58816,0.37504,0.367608333333333,0.351003333333333,0.35995,0.36029,0.32166,0.58545,0.36554
"622",622,0.408570185185185,0.219397142857143,0.41716,0.302779230769231,0.295264444444444,0.407288611111111,0.389447777777778,0.58869,0.375261666666667,0.368031666666667,0.351133333333333,0.360185,0.36049,0.32179,0.58582,0.36573
"623",623,0.408830462962963,0.219905714285714,0.417947,0.303383846153846,0.295846111111111,0.407991944444444,0.390094444444444,0.58915,0.375466666666667,0.368444166666667,0.351243333333333,0.36042,0.36068,0.32194,0.5862,0.36593
"624",624,0.409075740740741,0.220384285714286,0.418725,0.303989230769231,0.296419444444444,0.408692777777778,0.390721111111111,0.58956,0.375665,0.36884,0.351336666666667,0.360635,0.36085,0.32207,0.5866,0.366125
"625",625,0.409323055555556,0.220855714285714,0.419484,0.304576923076923,0.296981666666667,0.409379722222222,0.391345,0.58999,0.37586,0.369234166666667,0.351433333333333,0.360855,0.36102,0.32222,0.58697,0.366325
"626",626,0.409564537037037,0.221298571428571,0.420226,0.305150769230769,0.297523888888889,0.410049166666667,0.391959444444444,0.59039,0.376045,0.3696125,0.351523333333333,0.361085,0.36119,0.32237,0.58733,0.366535
"627",627,0.409803240740741,0.221751428571429,0.42096,0.305720769230769,0.298065,0.410714166666667,0.392573333333333,0.59082,0.376221666666667,0.369990833333333,0.351596666666667,0.3613,0.36136,0.32252,0.58769,0.36673
"628",628,0.410035740740741,0.222195714285714,0.421666,0.306279230769231,0.298602222222222,0.41137,0.393189444444444,0.59128,0.37639,0.370366666666667,0.35166,0.361495,0.36151,0.32267,0.58804,0.36691
"629",629,0.410268611111111,0.222657142857143,0.422378,0.306833846153846,0.299127777777778,0.412021388888889,0.393790555555556,0.59172,0.376565,0.370735833333333,0.351736666666667,0.361715,0.36167,0.32282,0.58836,0.367095
"630",630,0.410495,0.223125714285714,0.423095,0.307383076923077,0.299650555555556,0.412671944444444,0.394387777777778,0.59217,0.376726666666667,0.371096666666667,0.351806666666667,0.36194,0.36181,0.32298,0.58866,0.367265
"631",631,0.410722314814815,0.2236,0.423797,0.307921538461538,0.300153333333333,0.413302777777778,0.394977777777778,0.5926,0.376898333333333,0.3714575,0.35189,0.36215,0.36197,0.32312,0.58897,0.367445
"632",632,0.410949166666667,0.224075714285714,0.424488,0.308454615384615,0.300640555555556,0.413921111111111,0.395550555555556,0.593,0.377078333333333,0.3718175,0.351986666666667,0.36236,0.36215,0.32326,0.58926,0.36763
"633",633,0.411169444444444,0.224577142857143,0.425168,0.308970769230769,0.301114444444444,0.414531944444444,0.396121111111111,0.59342,0.377253333333333,0.372163333333333,0.352083333333333,0.362555,0.3623,0.3234,0.58955,0.3678
"634",634,0.411386759259259,0.225104285714286,0.425838,0.309471538461538,0.301573888888889,0.415129444444444,0.396701666666667,0.59385,0.37743,0.372510833333333,0.35218,0.36272,0.36244,0.32355,0.58984,0.36796
"635",635,0.411591111111111,0.225625714285714,0.42649,0.309963076923077,0.302019444444444,0.415716111111111,0.397252222222222,0.59424,0.377586666666667,0.37284,0.352263333333333,0.36289,0.36258,0.32369,0.59011,0.36812
"636",636,0.41178962962963,0.22617,0.427119,0.310432307692308,0.30246,0.416296388888889,0.397792777777778,0.59463,0.37773,0.373151666666667,0.35235,0.36307,0.3627,0.32385,0.59035,0.368275
"637",637,0.411981203703704,0.2267,0.427753,0.310903076923077,0.302877777777778,0.416858888888889,0.398313888888889,0.59501,0.377876666666667,0.373450833333333,0.352423333333333,0.36324,0.36284,0.32398,0.59059,0.36842
"638",638,0.412163518518519,0.227228571428571,0.428378,0.311374615384615,0.303283888888889,0.417400555555556,0.398812222222222,0.59536,0.378013333333333,0.373738333333333,0.35247,0.363395,0.36301,0.32411,0.59082,0.368555
"639",639,0.4123375,0.227741428571429,0.428987,0.311826923076923,0.303663888888889,0.417932777777778,0.399293888888889,0.59571,0.378155,0.374015833333333,0.352536666666667,0.363545,0.36315,0.32421,0.59103,0.368685
"640",640,0.412506944444444,0.228268571428571,0.429598,0.312267692307692,0.304016111111111,0.418455555555556,0.399762222222222,0.59606,0.378298333333333,0.374284166666667,0.35262,0.363685,0.36328,0.32428,0.59124,0.368815
"641",641,0.412662777777778,0.228755714285714,0.430176,0.312695384615385,0.304355,0.418962777777778,0.400203333333333,0.59641,0.378441666666667,0.374533333333333,0.35268,0.36382,0.3634,0.32436,0.59139,0.36893
"642",642,0.412808518518519,0.229227142857143,0.430722,0.313107692307692,0.304676666666667,0.419464166666667,0.400624444444444,0.59677,0.378588333333333,0.37477,0.352743333333333,0.363945,0.3635,0.32441,0.5915,0.36905
"643",643,0.412940277777778,0.22965,0.431267,0.313505384615385,0.304974444444444,0.419937222222222,0.401015,0.59707,0.378718333333333,0.3749925,0.352806666666667,0.36406,0.36359,0.32448,0.59159,0.369155
"644",644,0.413057962962963,0.230035714285714,0.431806,0.313896923076923,0.305253888888889,0.420388055555556,0.401385,0.59734,0.378856666666667,0.375193333333333,0.352856666666667,0.36417,0.36367,0.32457,0.59163,0.369235
"645",645,0.413158055555556,0.230394285714286,0.432322,0.314262307692308,0.30551,0.420823888888889,0.401728333333333,0.59758,0.378965,0.3753775,0.35289,0.36427,0.36374,0.32464,0.59164,0.36932
"646",646,0.413243055555556,0.230715714285714,0.432824,0.314605384615385,0.305745,0.421240833333333,0.40204,0.59774,0.379053333333333,0.3755475,0.352906666666667,0.364375,0.3638,0.3247,0.59166,0.369405
"647",647,0.413312314814815,0.230997142857143,0.433304,0.314937692307692,0.30595,0.421636111111111,0.402329444444444,0.59789,0.379143333333333,0.3757025,0.35294,0.36446,0.36385,0.32475,0.5916,0.369475
"648",648,0.413365833333333,0.231251428571429,0.433753,0.315254615384615,0.306123888888889,0.422012777777778,0.402595555555556,0.59802,0.379225,0.375840833333333,0.352966666666667,0.36453,0.36391,0.32476,0.5915,0.36954
"649",649,0.413401851851852,0.231451428571429,0.434193,0.315545384615385,0.306286111111111,0.422371666666667,0.402828888888889,0.59811,0.379298333333333,0.375958333333333,0.35298,0.36458,0.36394,0.3248,0.59136,0.36959
"650",650,0.41342712962963,0.231587142857143,0.434628,0.315823076923077,0.306415555555556,0.422712777777778,0.403032222222222,0.59817,0.379378333333333,0.376059166666667,0.353016666666667,0.36461,0.36394,0.32486,0.59119,0.36962
"651",651,0.413430925925926,0.231707142857143,0.43503,0.316074615384615,0.306540555555556,0.4230225,0.403203333333333,0.59817,0.379431666666667,0.376138333333333,0.353013333333333,0.364645,0.36395,0.32491,0.59097,0.36965
"652",652,0.413414351851852,0.231788571428571,0.435416,0.316289230769231,0.30666,0.423309444444444,0.403337777777778,0.5981,0.379466666666667,0.376194166666667,0.352973333333333,0.364675,0.36397,0.32497,0.59071,0.36967
"653",653,0.413381481481481,0.231838571428571,0.435775,0.316501538461538,0.306757777777778,0.423571944444444,0.403452222222222,0.59803,0.379486666666667,0.376231666666667,0.35294,0.364685,0.36397,0.32502,0.59039,0.36968
"654",654,0.41332462962963,0.23187,0.436106,0.316698461538462,0.306829444444444,0.423803333333333,0.403543888888889,0.5979,0.379486666666667,0.376251666666667,0.352903333333333,0.36469,0.36396,0.32505,0.59,0.36968
"655",655,0.413257407407407,0.23186,0.436418,0.316883076923077,0.306902777777778,0.424015,0.403609444444444,0.59776,0.379485,0.376256666666667,0.35286,0.364675,0.36394,0.32506,0.58961,0.36967
"656",656,0.413168703703704,0.231791428571429,0.436704,0.317068461538462,0.306954444444444,0.424205833333333,0.403648888888889,0.59764,0.379478333333333,0.376233333333333,0.352806666666667,0.364635,0.36387,0.32503,0.58919,0.369635
"657",657,0.413073055555556,0.231727142857143,0.43697,0.317226923076923,0.307022222222222,0.424374166666667,0.403671111111111,0.59744,0.37946,0.3762075,0.35276,0.364595,0.36383,0.32501,0.58874,0.369615
"658",658,0.412958796296296,0.231635714285714,0.437207,0.317356153846154,0.30709,0.424513055555556,0.403658888888889,0.59717,0.379433333333333,0.3761625,0.352713333333333,0.364535,0.36379,0.32496,0.58826,0.369605
"659",659,0.412838148148148,0.231531428571429,0.437435,0.317489230769231,0.307168333333333,0.4246425,0.403643333333333,0.5969,0.379398333333333,0.37612,0.35266,0.36447,0.36375,0.32492,0.58775,0.369575
"660",660,0.412703148148148,0.231415714285714,0.437647,0.317613076923077,0.307246111111111,0.424760555555556,0.403607222222222,0.5966,0.37935,0.376068333333333,0.35261,0.36439,0.3637,0.32487,0.5872,0.36954
"661",661,0.412562685185185,0.231285714285714,0.437842,0.317722307692308,0.307338333333333,0.424856388888889,0.403564444444444,0.59626,0.379296666666667,0.376020833333333,0.352546666666667,0.36431,0.36366,0.32482,0.58665,0.3695
"662",662,0.412410925925926,0.231124285714286,0.438021,0.317826923076923,0.307439444444444,0.424934722222222,0.403504444444444,0.5959,0.37924,0.375975,0.352463333333333,0.364235,0.3636,0.32475,0.58608,0.369455
"663",663,0.412256388888889,0.23098,0.438191,0.317920769230769,0.307546666666667,0.424995,0.403447777777778,0.59552,0.379173333333333,0.375925833333333,0.352383333333333,0.364155,0.36355,0.3247,0.58551,0.36939
"664",664,0.412090185185185,0.230827142857143,0.438353,0.317993076923077,0.307660555555556,0.425028333333333,0.403379444444444,0.59509,0.37909,0.375878333333333,0.352293333333333,0.364075,0.36348,0.32466,0.58494,0.369305
"665",665,0.411931944444444,0.230688571428571,0.438493,0.318066153846154,0.307790555555556,0.425059444444444,0.403316666666667,0.59466,0.37901,0.375820833333333,0.352206666666667,0.364005,0.36344,0.32463,0.58437,0.369245
"666",666,0.411773796296296,0.230562857142857,0.438627,0.318138461538462,0.307929444444444,0.425077222222222,0.403256111111111,0.59424,0.37893,0.375750833333333,0.352123333333333,0.36395,0.36339,0.32462,0.58377,0.36919
"667",667,0.411616018518519,0.230444285714286,0.438723,0.318196153846154,0.308074444444444,0.425088055555556,0.403196111111111,0.59379,0.378838333333333,0.3756975,0.352043333333333,0.363885,0.36336,0.3246,0.58321,0.36912
"668",668,0.411462592592593,0.230335714285714,0.438769,0.318253846153846,0.308244444444444,0.425091111111111,0.403137222222222,0.59332,0.378743333333333,0.375651666666667,0.351963333333333,0.36383,0.36336,0.32458,0.58264,0.369075
"669",669,0.41129787037037,0.230235714285714,0.438827,0.318286923076923,0.308392777777778,0.425078888888889,0.403072777777778,0.59284,0.378641666666667,0.3755975,0.351896666666667,0.36375,0.36333,0.32454,0.58208,0.369005
"670",670,0.411134907407407,0.230141428571429,0.438875,0.318308461538462,0.308544444444444,0.425051666666667,0.403008888888889,0.59235,0.37853,0.375555833333333,0.351853333333333,0.36365,0.3633,0.32449,0.58157,0.368915
"671",671,0.410960555555556,0.230062857142857,0.438894,0.318308461538462,0.308672222222222,0.425015277777778,0.402936666666667,0.59183,0.378413333333333,0.375496666666667,0.35179,0.36355,0.36327,0.32444,0.58102,0.368835
"672",672,0.410775462962963,0.230001428571429,0.438912,0.318277692307692,0.308791666666667,0.424974722222222,0.402859444444444,0.59132,0.378285,0.375420833333333,0.351723333333333,0.36343,0.36321,0.32439,0.58043,0.36877
"673",673,0.410583425925926,0.229932857142857,0.438884,0.318247692307692,0.308882222222222,0.424906666666667,0.402773888888889,0.59075,0.378156666666667,0.3753375,0.351656666666667,0.36331,0.36318,0.32432,0.57986,0.36868
"674",674,0.410377222222222,0.229875714285714,0.438806,0.318206153846154,0.308949444444444,0.424820833333333,0.402691111111111,0.59014,0.37801,0.37525,0.35155,0.36321,0.36317,0.32422,0.57926,0.368585
"675",675,0.410165185185185,0.229817142857143,0.43871,0.318149230769231,0.308997222222222,0.424725277777778,0.402574444444444,0.5895,0.37787,0.375146666666667,0.35148,0.36309,0.36313,0.32415,0.57866,0.36846
"676",676,0.409947777777778,0.229767142857143,0.438589,0.318087692307692,0.309025555555556,0.424613611111111,0.402443333333333,0.58881,0.377736666666667,0.375038333333333,0.35143,0.36298,0.36308,0.32408,0.57806,0.368315
"677",677,0.409718055555556,0.229704285714286,0.43844,0.317998461538462,0.309020555555556,0.424479166666667,0.402293333333333,0.5881,0.37759,0.374910833333333,0.351366666666667,0.362845,0.36305,0.324,0.57744,0.36816
"678",678,0.409480925925926,0.229648571428571,0.438267,0.31788,0.308993333333333,0.424336944444444,0.402123333333333,0.58738,0.377428333333333,0.374775,0.35131,0.36268,0.36301,0.32397,0.57681,0.367965
"679",679,0.4092275,0.229557142857143,0.438067,0.31776,0.30893,0.424165277777778,0.401928333333333,0.58661,0.377265,0.3746225,0.35125,0.36253,0.36295,0.32387,0.57616,0.36779
"680",680,0.408960925925926,0.229447142857143,0.43784,0.317616923076923,0.308832222222222,0.423962777777778,0.401730555555556,0.58578,0.377086666666667,0.374461666666667,0.3512,0.362395,0.36292,0.3237,0.57549,0.367615
"681",681,0.408677685185185,0.229317142857143,0.437586,0.317470769230769,0.308705,0.423743055555556,0.401486111111111,0.58496,0.376898333333333,0.374269166666667,0.351126666666667,0.362215,0.36283,0.32357,0.5748,0.36743
"682",682,0.408383611111111,0.229182857142857,0.437308,0.317323846153846,0.308545555555556,0.423505,0.401202222222222,0.58412,0.376701666666667,0.374060833333333,0.35105,0.362045,0.36269,0.32343,0.57409,0.367265
"683",683,0.408072592592593,0.228998571428571,0.437001,0.317143846153846,0.308346111111111,0.423244444444444,0.400905,0.58327,0.376485,0.373823333333333,0.35096,0.361845,0.36259,0.32329,0.57334,0.36705
"684",684,0.407743425925926,0.228777142857143,0.436648,0.316938461538462,0.308106666666667,0.422956388888889,0.400571666666667,0.58242,0.37624,0.373565833333333,0.35084,0.3616,0.3625,0.32318,0.57255,0.366795
"685",685,0.407403518518519,0.228527142857143,0.436294,0.316721538461538,0.307843888888889,0.422653333333333,0.400222222222222,0.58154,0.376001666666667,0.373278333333333,0.350726666666667,0.36136,0.36238,0.32302,0.57177,0.366555
"686",686,0.407038333333333,0.22823,0.43592,0.316482307692308,0.307543333333333,0.422324444444444,0.399855555555556,0.58061,0.375756666666667,0.372958333333333,0.3506,0.3611,0.36224,0.32281,0.57096,0.36631
"687",687,0.406676944444444,0.227914285714286,0.435537,0.316229230769231,0.307237777777778,0.421990555555556,0.399470555555556,0.57969,0.375503333333333,0.372635833333333,0.350483333333333,0.36085,0.3621,0.3226,0.57017,0.36606
"688",688,0.40629787037037,0.22757,0.435135,0.315961538461538,0.306915555555556,0.421640833333333,0.399055,0.57875,0.375245,0.372284166666667,0.350366666666667,0.36059,0.36191,0.32236,0.56936,0.365815
"689",689,0.405935277777778,0.227208571428571,0.434735,0.315678461538462,0.306572222222222,0.421282777777778,0.398640555555556,0.57783,0.37498,0.3719375,0.35025,0.360335,0.36176,0.32216,0.56859,0.365575
"690",690,0.405579537037037,0.22681,0.434316,0.315372307692308,0.306206666666667,0.420906111111111,0.398218888888889,0.57694,0.374696666666667,0.3715875,0.350146666666667,0.36011,0.36163,0.32195,0.56783,0.365325
"691",691,0.405216574074074,0.226414285714286,0.433892,0.315053076923077,0.305828333333333,0.420540277777778,0.397781666666667,0.57604,0.374423333333333,0.371230833333333,0.35002,0.359855,0.36148,0.32177,0.56706,0.36507
"692",692,0.404864351851852,0.226002857142857,0.43346,0.314728461538462,0.305426111111111,0.420172222222222,0.397325,0.57516,0.374155,0.370864166666667,0.34989,0.3596,0.36132,0.32165,0.56633,0.36481
"693",693,0.404495462962963,0.225582857142857,0.433028,0.314370769230769,0.305015,0.419801666666667,0.396878333333333,0.57427,0.373883333333333,0.370500833333333,0.34975,0.35934,0.36114,0.32145,0.56558,0.364545
"694",694,0.40411,0.225151428571429,0.432581,0.313992307692308,0.304590555555556,0.419437222222222,0.396416111111111,0.5734,0.373608333333333,0.370141666666667,0.34959,0.35908,0.3609,0.3212,0.5648,0.36427
"695",695,0.403743240740741,0.224712857142857,0.432142,0.313590769230769,0.304156666666667,0.4190675,0.39596,0.57253,0.373341666666667,0.3697675,0.34945,0.35881,0.36072,0.32101,0.56406,0.364
"696",696,0.403376944444444,0.224261428571429,0.431711,0.313165384615385,0.303704444444444,0.418690555555556,0.395522222222222,0.57166,0.373078333333333,0.369385833333333,0.349313333333333,0.358525,0.36054,0.32081,0.56335,0.36373
"697",697,0.403006666666667,0.223808571428571,0.431264,0.312720769230769,0.303243333333333,0.418318333333333,0.395057222222222,0.5708,0.37281,0.368998333333333,0.349166666666667,0.35826,0.36035,0.32061,0.56261,0.363455
"698",698,0.402641296296296,0.223351428571429,0.43082,0.312256923076923,0.302772222222222,0.417954166666667,0.394583888888889,0.56994,0.372535,0.368595,0.349016666666667,0.35799,0.36019,0.32045,0.56188,0.363175
"699",699,0.402273611111111,0.222885714285714,0.430339,0.311766923076923,0.302286666666667,0.417575277777778,0.394105555555556,0.56913,0.372266666666667,0.368199166666667,0.348876666666667,0.35771,0.36,0.32025,0.56113,0.3629
"700",700,0.401905555555556,0.222414285714286,0.429837,0.311247692307692,0.301781666666667,0.417200277777778,0.393617777777778,0.56836,0.371991666666667,0.367805,0.348753333333333,0.357445,0.35978,0.32001,0.56036,0.362645
"701",701,0.401528888888889,0.221927142857143,0.429333,0.310723846153846,0.301275555555556,0.416795,0.393119444444444,0.56757,0.37171,0.367393333333333,0.348606666666667,0.357155,0.35956,0.31978,0.55961,0.362375
"702",702,0.401148888888889,0.221432857142857,0.428804,0.310178461538462,0.300754444444444,0.416370277777778,0.392608888888889,0.5668,0.371433333333333,0.366976666666667,0.34847,0.35683,0.35935,0.31954,0.55885,0.36209
"703",703,0.400768518518519,0.220915714285714,0.428286,0.309634615384615,0.300232222222222,0.415939722222222,0.392102777777778,0.56603,0.371151666666667,0.366546666666667,0.348323333333333,0.35652,0.35911,0.31933,0.5581,0.361805
"704",704,0.40037287037037,0.22038,0.427781,0.309080769230769,0.299699444444444,0.415488888888889,0.391586666666667,0.56525,0.370845,0.3660975,0.348143333333333,0.3562,0.35883,0.31912,0.55736,0.36151
"705",705,0.399994259259259,0.219841428571429,0.427251,0.308528461538462,0.299168333333333,0.415036111111111,0.391066666666667,0.56452,0.37057,0.365653333333333,0.348,0.3559,0.3586,0.31891,0.55658,0.361215
"706",706,0.399631851851852,0.219284285714286,0.426715,0.307966923076923,0.298628888888889,0.414583055555556,0.390545,0.56385,0.370308333333333,0.365201666666667,0.347886666666667,0.355635,0.35838,0.31875,0.55577,0.360905
"707",707,0.39925787037037,0.218731428571429,0.426171,0.30742,0.298098888888889,0.414105,0.390015,0.56315,0.370043333333333,0.364755833333333,0.347746666666667,0.35533,0.35816,0.31855,0.55496,0.360625
"708",708,0.398883611111111,0.218178571428571,0.425614,0.306876923076923,0.297574444444444,0.413611388888889,0.389471111111111,0.56248,0.369785,0.3643125,0.34761,0.355025,0.35796,0.31833,0.5541,0.36035
"709",709,0.398515740740741,0.21762,0.425054,0.306335384615385,0.297041666666667,0.413104722222222,0.388928888888889,0.5618,0.369528333333333,0.363865,0.347463333333333,0.354725,0.35774,0.31813,0.55332,0.36007
"710",710,0.398143425925926,0.21706,0.424501,0.305803846153846,0.296511111111111,0.412581388888889,0.388385555555556,0.56111,0.369276666666667,0.363420833333333,0.347293333333333,0.3544,0.3575,0.31794,0.55255,0.3598
"711",711,0.397786018518519,0.2165,0.423921,0.305263846153846,0.295974444444444,0.412042222222222,0.387837222222222,0.56047,0.369033333333333,0.3629675,0.347123333333333,0.354105,0.35729,0.31773,0.55182,0.359535
"712",712,0.397440555555556,0.21594,0.423328,0.30472,0.295429444444444,0.411483888888889,0.387289444444444,0.55986,0.368808333333333,0.362506666666667,0.34696,0.353835,0.35708,0.3175,0.55114,0.359275
"713",713,0.397088240740741,0.215377142857143,0.422724,0.304187692307692,0.294888888888889,0.410913333333333,0.386720555555556,0.55927,0.368561666666667,0.3620425,0.3468,0.353545,0.35685,0.31729,0.55044,0.358995
"714",714,0.396737592592593,0.214817142857143,0.422106,0.303652307692308,0.294346666666667,0.410322222222222,0.38614,0.55871,0.368308333333333,0.361566666666667,0.346633333333333,0.35325,0.35663,0.31708,0.54974,0.35872
"715",715,0.396391388888889,0.214251428571429,0.421469,0.303121538461538,0.293797222222222,0.409725555555556,0.385548333333333,0.55815,0.36806,0.361090833333333,0.346456666666667,0.352975,0.35638,0.31685,0.54911,0.35845
"716",716,0.396042222222222,0.213685714285714,0.420824,0.302596923076923,0.293247777777778,0.409117222222222,0.384941111111111,0.5576,0.367801666666667,0.360618333333333,0.34629,0.352705,0.35609,0.31663,0.54849,0.358155
"717",717,0.395709259259259,0.21312,0.420145,0.302072307692308,0.292683333333333,0.408508611111111,0.384332777777778,0.55709,0.367551666666667,0.360128333333333,0.346123333333333,0.35243,0.35585,0.31641,0.54791,0.35789
"718",718,0.395388888888889,0.212555714285714,0.41943,0.301546923076923,0.292109444444444,0.407892777777778,0.383728333333333,0.55661,0.367318333333333,0.35963,0.345936666666667,0.35217,0.35563,0.31617,0.54738,0.357655
"719",719,0.395059074074074,0.211984285714286,0.418727,0.301016923076923,0.291525555555556,0.407276944444444,0.3831,0.55611,0.367063333333333,0.359123333333333,0.34579,0.351895,0.35538,0.31593,0.54687,0.35737
"720",720,0.394732777777778,0.211405714285714,0.41801,0.300488461538462,0.290928333333333,0.406657777777778,0.382457222222222,0.55562,0.366806666666667,0.358606666666667,0.345676666666667,0.3516,0.35515,0.31569,0.54638,0.357065
"721",721,0.394401388888889,0.210822857142857,0.417292,0.299946923076923,0.29034,0.406046666666667,0.381807777777778,0.55514,0.366526666666667,0.358074166666667,0.345536666666667,0.351325,0.35489,0.31543,0.54593,0.35676
"722",722,0.394074722222222,0.21022,0.416535,0.299392307692308,0.289731111111111,0.4054225,0.381137777777778,0.55469,0.366253333333333,0.357524166666667,0.34541,0.35106,0.35461,0.31517,0.54554,0.356415
"723",723,0.393761296296296,0.209607142857143,0.415756,0.298845384615385,0.289125,0.404805,0.380476111111111,0.55428,0.365975,0.356971666666667,0.34526,0.350775,0.35433,0.31496,0.5452,0.3561
"724",724,0.393459814814815,0.208991428571429,0.414952,0.298299230769231,0.288502777777778,0.404203611111111,0.379804444444444,0.55391,0.365683333333333,0.356413333333333,0.345086666666667,0.35049,0.35409,0.31477,0.54489,0.355805
"725",725,0.393161851851852,0.208374285714286,0.414117,0.297733076923077,0.287853888888889,0.403586111111111,0.379106666666667,0.55357,0.36539,0.355858333333333,0.344923333333333,0.350195,0.35384,0.31456,0.54463,0.35549
"726",726,0.39286962962963,0.207782857142857,0.413282,0.297176153846154,0.287222222222222,0.4029775,0.378410555555556,0.55323,0.36508,0.355321666666667,0.34477,0.349885,0.35357,0.31434,0.54445,0.35518
"727",727,0.392582777777778,0.207205714285714,0.412424,0.296601538461538,0.286576666666667,0.402373055555556,0.377697777777778,0.55294,0.364758333333333,0.354776666666667,0.34462,0.349575,0.35328,0.3141,0.54431,0.354885
"728",728,0.392302037037037,0.20664,0.411556,0.296020769230769,0.285937222222222,0.401759444444444,0.376977222222222,0.55266,0.364446666666667,0.354236666666667,0.34448,0.34927,0.35301,0.31384,0.54419,0.354585
"729",729,0.392044074074074,0.206101428571429,0.41067,0.295463846153846,0.285321111111111,0.401157222222222,0.376282777777778,0.55242,0.364148333333333,0.353728333333333,0.34436,0.34897,0.35276,0.3136,0.54411,0.3543
"730",730,0.391802407407407,0.205552857142857,0.409776,0.294899230769231,0.284699444444444,0.400561666666667,0.375577222222222,0.55224,0.363853333333333,0.353228333333333,0.34422,0.34866,0.3525,0.31336,0.54413,0.35403
"731",731,0.391572592592593,0.205041428571429,0.408909,0.294342307692308,0.284112777777778,0.399973888888889,0.374892222222222,0.55211,0.36359,0.352755,0.344063333333333,0.34836,0.35222,0.3131,0.54421,0.353745
"732",732,0.391366759259259,0.204562857142857,0.408024,0.293796153846154,0.283547777777778,0.399397222222222,0.374215555555556,0.55202,0.363326666666667,0.352329166666667,0.34394,0.34809,0.35195,0.31286,0.54431,0.353475
"733",733,0.391170185185185,0.204094285714286,0.407151,0.293260769230769,0.282987777777778,0.398833888888889,0.373538333333333,0.55198,0.363053333333333,0.351941666666667,0.343816666666667,0.347805,0.35161,0.31263,0.54446,0.353235
